Correctness Score,Concept Coverage,Reasoning Score,Missing Concepts,Engagement Score,Confidence Score,Hesitation Score,Eye Contact Score,Difficulty,Correct Streak,Wrong Streak,Policy
96,97,96,0,0.928,0.927,0.008,0.943,Easy,0,0,Increase Difficulty
83,81,84,2,0.694,0.689,0.302,0.72,Medium,3,0,Ask Application Question
85,80,87,1,0.864,0.858,0.166,0.897,Easy,0,0,Ask Follow-up Question
75,70,82,2,0.623,0.649,0.365,0.639,Easy,2,0,Ask Follow-up Question
86,78,72,2,0.876,0.647,0.256,0.62,Easy,1,0,Probe Missing Concept
33,42,32,6,0.303,0.343,0.776,0.379,Hard,1,0,Reduce Difficulty
46,47,44,4,0.509,0.499,0.597,0.459,Medium,0,2,Reduce Difficulty
70,66,83,3,0.594,0.474,0.335,0.5,Easy,0,1,Ask Follow-up Question
65,59,71,3,0.614,0.54,0.387,0.551,Easy,0,2,Maintain Difficulty
82,82,85,1,0.699,0.664,0.252,0.762,Medium,0,1,Ask Application Question
44,79,61,4,0.445,0.425,0.46,0.782,Easy,2,0,Maintain Difficulty
96,91,93,0,0.911,0.901,0.133,0.912,Hard,0,0,Switch Topic
86,86,85,1,0.794,0.761,0.178,0.756,Medium,1,0,Ask Application Question
82,76,87,1,0.833,0.78,0.186,0.792,Medium,2,0,Ask Follow-up Question
16,14,17,8,0.066,0.019,0.984,0.0,Medium,0,3,Reduce Difficulty
62,50,60,3,0.542,0.538,0.513,0.448,Hard,0,1,Maintain Difficulty
44,37,57,3,0.347,0.438,0.536,0.324,Easy,0,1,Maintain Difficulty
67,59,84,4,0.628,0.564,0.472,0.767,Easy,0,2,Probe Missing Concept
12,31,22,8,0.004,0.106,0.903,0.232,Hard,0,3,Reduce Difficulty
70,61,72,6,0.603,0.651,0.474,0.602,Easy,0,1,Probe Missing Concept
96,93,94,0,0.908,0.949,0.108,0.917,Hard,0,0,Switch Topic
96,95,94,0,0.931,0.924,0.069,0.964,Hard,0,0,Switch Topic
80,74,84,1,0.756,0.736,0.294,0.757,Easy,0,1,Ask Follow-up Question
74,70,81,3,0.644,0.54,0.386,0.667,Easy,1,0,Ask Follow-up Question
66,51,71,4,0.629,0.52,0.382,0.475,Medium,0,2,Maintain Difficulty
96,96,93,0,0.917,0.915,0.077,0.973,Hard,0,0,Switch Topic
78,76,83,3,0.751,0.702,0.286,0.747,Easy,0,1,Probe Missing Concept
91,95,89,1,0.872,0.822,0.21,0.911,Easy,0,1,Maintain Difficulty
72,70,88,1,0.619,0.646,0.19,0.527,Easy,2,0,Ask Follow-up Question
96,95,96,0,0.935,0.965,0.061,0.938,Hard,0,0,Switch Topic
87,84,85,0,0.821,0.74,0.202,0.769,Medium,1,0,Ask Application Question
43,39,43,3,0.498,0.374,0.586,0.348,Medium,0,5,Reduce Difficulty
36,46,47,3,0.275,0.401,0.63,0.415,Easy,0,1,Maintain Difficulty
76,70,81,3,0.688,0.551,0.391,0.667,Medium,0,0,Ask Follow-up Question
59,62,52,5,0.52,0.449,0.444,0.385,Easy,1,0,Probe Missing Concept
96,91,93,0,0.911,0.886,0.121,0.888,Easy,0,0,Increase Difficulty
44,64,55,4,0.425,0.401,0.531,0.621,Hard,1,0,Maintain Difficulty
94,93,95,0,0.91,0.89,0.065,0.879,Easy,0,0,Increase Difficulty
81,77,88,2,0.835,0.756,0.152,0.801,Medium,0,1,Ask Follow-up Question
85,85,89,0,0.776,0.726,0.177,0.882,Medium,2,0,Ask Application Question
95,91,92,0,0.885,0.88,0.127,0.878,Easy,0,0,Increase Difficulty
93,87,92,1,0.903,0.827,0.169,0.85,Hard,0,0,Switch Topic
26,31,22,7,0.2,0.192,0.913,0.231,Medium,1,0,Reduce Difficulty
97,93,93,1,0.922,0.875,0.1,0.929,Easy,0,0,Increase Difficulty
75,72,84,2,0.659,0.625,0.278,0.676,Medium,0,1,Ask Follow-up Question
87,81,84,2,0.768,0.765,0.315,0.735,Medium,0,0,Ask Application Question
93,88,94,1,0.901,0.848,0.13,0.817,Easy,0,0,Increase Difficulty
36,45,48,7,0.317,0.492,0.542,0.421,Hard,1,0,Reduce Difficulty
37,39,32,6,0.374,0.344,0.774,0.347,Medium,1,0,Reduce Difficulty
95,90,94,0,0.917,0.895,0.123,0.882,Hard,0,0,Switch Topic
88,87,89,1,0.836,0.844,0.15,0.855,Medium,0,1,Ask Application Question
34,27,29,8,0.288,0.321,0.825,0.149,Medium,1,0,Reduce Difficulty
32,30,22,7,0.288,0.249,0.92,0.207,Hard,0,3,Reduce Difficulty
68,58,69,3,0.689,0.448,0.474,0.597,Medium,0,1,Probe Missing Concept
91,89,88,0,0.901,0.895,0.083,0.828,Medium,1,0,Ask Application Question
96,96,96,0,0.96,0.927,0.032,0.957,Hard,0,0,Switch Topic
63,68,60,6,0.542,0.547,0.379,0.47,Easy,0,1,Probe Missing Concept
83,74,93,3,0.819,0.738,0.303,0.877,Medium,0,1,Probe Missing Concept
26,34,32,6,0.223,0.246,0.754,0.279,Medium,0,4,Reduce Difficulty
91,87,91,0,0.825,0.825,0.165,0.795,Easy,0,0,Increase Difficulty
98,96,95,0,0.96,0.947,0.06,0.98,Hard,0,0,Switch Topic
97,94,95,0,0.948,0.956,0.079,0.947,Hard,0,0,Switch Topic
90,87,90,1,0.808,0.808,0.154,0.783,Easy,0,0,Increase Difficulty
82,56,79,1,0.728,0.723,0.335,0.497,Easy,1,0,Maintain Difficulty
70,67,82,2,0.538,0.562,0.371,0.51,Medium,0,1,Ask Follow-up Question
96,92,94,0,0.943,0.906,0.1,0.919,Hard,0,0,Switch Topic
58,58,63,7,0.46,0.533,0.508,0.507,Easy,0,0,Probe Missing Concept
50,52,37,4,0.548,0.521,0.709,0.524,Medium,1,0,Reduce Difficulty
77,71,82,2,0.691,0.653,0.361,0.685,Medium,1,0,Ask Follow-up Question
96,88,92,1,0.926,0.838,0.162,0.856,Easy,0,0,Increase Difficulty
96,94,92,1,0.921,0.854,0.098,0.945,Easy,0,0,Increase Difficulty
41,36,37,4,0.459,0.349,0.686,0.307,Hard,1,0,Reduce Difficulty
97,93,95,0,0.944,0.923,0.087,0.904,Easy,0,0,Increase Difficulty
65,55,68,5,0.584,0.514,0.527,0.572,Medium,0,1,Probe Missing Concept
66,67,78,4,0.623,0.563,0.375,0.7,Medium,0,1,Probe Missing Concept
93,92,93,0,0.894,0.888,0.095,0.904,Hard,0,0,Switch Topic
93,96,93,0,0.864,0.885,0.042,0.922,Easy,0,0,Increase Difficulty
68,63,60,6,0.592,0.573,0.444,0.47,Medium,0,1,Probe Missing Concept
94,93,93,0,0.989,0.967,0.0,0.972,Medium,2,0,Ask Application Question
73,70,83,2,0.606,0.621,0.315,0.609,Easy,0,1,Ask Follow-up Question
74,71,84,2,0.632,0.602,0.303,0.633,Easy,1,0,Ask Follow-up Question
81,75,86,2,0.816,0.726,0.235,0.782,Medium,0,2,Ask Follow-up Question
22,32,40,6,0.176,0.206,0.631,0.257,Hard,0,4,Reduce Difficulty
75,72,83,1,0.624,0.663,0.308,0.664,Easy,0,1,Ask Follow-up Question
98,93,93,0,0.937,0.895,0.106,0.934,Easy,0,0,Increase Difficulty
62,49,65,2,0.53,0.571,0.463,0.439,Medium,0,2,Maintain Difficulty
76,61,75,4,0.715,0.627,0.461,0.649,Medium,1,0,Probe Missing Concept
46,34,49,5,0.423,0.327,0.609,0.306,Medium,1,0,Maintain Difficulty
60,65,65,3,0.558,0.539,0.449,0.614,Easy,0,1,Maintain Difficulty
47,40,47,5,0.426,0.345,0.624,0.361,Hard,0,2,Maintain Difficulty
87,85,87,0,0.84,0.732,0.167,0.819,Medium,0,1,Ask Application Question
87,85,86,1,0.802,0.799,0.185,0.793,Medium,0,1,Ask Application Question
96,96,94,0,0.916,0.937,0.058,0.962,Hard,0,0,Switch Topic
61,61,64,4,0.573,0.459,0.45,0.538,Medium,1,0,Probe Missing Concept
38,36,25,6,0.377,0.329,0.876,0.282,Hard,0,3,Reduce Difficulty
72,73,86,2,0.62,0.594,0.206,0.639,Easy,2,0,Ask Follow-up Question
60,72,74,4,0.557,0.533,0.311,0.664,Easy,1,0,Probe Missing Concept
38,35,45,5,0.384,0.401,0.567,0.283,Medium,0,2,Reduce Difficulty
76,74,84,1,0.644,0.72,0.271,0.7,Medium,3,0,Ask Follow-up Question
71,63,71,2,0.643,0.633,0.393,0.579,Medium,2,0,Maintain Difficulty
96,97,95,0,0.941,0.944,0.036,0.968,Hard,0,0,Switch Topic
94,93,92,1,0.891,0.877,0.107,0.922,Hard,0,0,Switch Topic
79,73,83,2,0.73,0.701,0.32,0.732,Easy,1,0,Ask Follow-up Question
95,93,95,0,0.917,0.883,0.068,0.883,Easy,0,0,Increase Difficulty
51,40,43,4,0.566,0.504,0.615,0.353,Medium,0,2,Reduce Difficulty
20,30,32,8,0.1,0.23,0.766,0.203,Medium,1,0,Reduce Difficulty
29,35,31,7,0.256,0.28,0.776,0.28,Medium,0,3,Reduce Difficulty
76,63,67,3,0.711,0.609,0.429,0.584,Hard,1,0,Maintain Difficulty
83,76,87,0,0.803,0.871,0.218,0.775,Medium,0,1,Ask Follow-up Question
95,94,93,0,0.908,0.923,0.096,0.939,Hard,0,0,Switch Topic
77,71,80,2,0.681,0.625,0.405,0.707,Easy,0,1,Ask Follow-up Question
78,74,82,1,0.679,0.71,0.339,0.758,Medium,2,0,Ask Follow-up Question
88,89,90,0,0.845,0.832,0.087,0.899,Medium,2,0,Ask Application Question
39,56,57,4,0.361,0.379,0.521,0.533,Hard,1,0,Maintain Difficulty
76,66,81,3,0.677,0.589,0.433,0.55,Medium,0,1,Ask Follow-up Question
55,65,66,5,0.474,0.479,0.409,0.555,Medium,0,1,Probe Missing Concept
68,60,61,5,0.629,0.522,0.473,0.487,Medium,0,1,Probe Missing Concept
95,91,91,0,0.876,0.872,0.139,0.886,Easy,0,0,Increase Difficulty
86,88,90,2,0.754,0.876,0.112,0.874,Medium,0,1,Ask Application Question
89,88,83,1,0.836,0.838,0.131,0.706,Medium,2,0,Ask Application Question
97,95,95,0,0.952,0.944,0.067,0.958,Hard,0,0,Switch Topic
91,89,92,0,0.845,0.839,0.114,0.81,Easy,0,0,Increase Difficulty
88,87,88,0,0.852,0.775,0.119,0.843,Medium,2,0,Ask Application Question
78,72,90,2,0.808,0.635,0.308,0.853,Easy,0,1,Probe Missing Concept
80,80,81,2,0.625,0.6,0.331,0.659,Medium,0,1,Ask Application Question
86,82,85,1,0.804,0.717,0.262,0.756,Medium,0,1,Ask Application Question
21,28,32,6,0.185,0.122,0.751,0.203,Hard,0,3,Reduce Difficulty
62,63,70,6,0.528,0.569,0.437,0.586,Medium,0,1,Probe Missing Concept
96,94,95,0,0.952,0.9,0.048,0.919,Easy,0,0,Increase Difficulty
95,91,93,0,0.89,0.886,0.11,0.869,Easy,0,0,Increase Difficulty
76,74,83,1,0.659,0.691,0.311,0.731,Easy,1,0,Ask Follow-up Question
89,83,87,1,0.785,0.737,0.239,0.754,Easy,0,0,Increase Difficulty
89,87,89,1,0.843,0.86,0.156,0.849,Medium,0,1,Ask Application Question
87,84,84,1,0.809,0.77,0.223,0.74,Medium,3,0,Ask Application Question
78,71,88,1,0.752,0.712,0.23,0.605,Easy,1,0,Ask Follow-up Question
88,85,87,1,0.827,0.808,0.184,0.822,Medium,3,0,Ask Application Question
79,70,86,3,0.801,0.617,0.267,0.62,Medium,2,0,Ask Follow-up Question
84,83,88,3,0.823,0.774,0.197,0.816,Medium,0,0,Probe Missing Concept
83,77,88,1,0.83,0.836,0.183,0.802,Easy,2,0,Ask Follow-up Question
95,94,95,0,0.929,0.905,0.068,0.926,Hard,0,0,Switch Topic
54,66,69,2,0.497,0.538,0.407,0.624,Easy,0,1,Maintain Difficulty
27,39,31,4,0.303,0.165,0.747,0.375,Hard,0,4,Reduce Difficulty
92,90,93,1,0.893,0.85,0.11,0.865,Hard,0,0,Switch Topic
95,93,93,0,0.892,0.881,0.09,0.903,Easy,0,0,Increase Difficulty
94,94,96,0,0.918,0.916,0.032,0.882,Easy,0,0,Increase Difficulty
60,61,63,3,0.557,0.516,0.469,0.576,Easy,0,2,Maintain Difficulty
78,71,83,2,0.721,0.64,0.339,0.682,Medium,0,1,Ask Follow-up Question
94,91,93,0,0.888,0.882,0.105,0.854,Easy,0,0,Increase Difficulty
57,54,53,4,0.533,0.452,0.568,0.499,Easy,0,3,Maintain Difficulty
93,92,92,0,0.851,0.856,0.103,0.868,Easy,0,0,Increase Difficulty
85,75,66,1,0.778,0.73,0.456,0.694,Medium,2,0,Maintain Difficulty
98,92,95,0,0.965,0.91,0.095,0.912,Easy,0,0,Increase Difficulty
53,51,54,2,0.424,0.534,0.572,0.457,Medium,1,0,Maintain Difficulty
21,33,28,7,0.131,0.189,0.816,0.258,Medium,0,4,Reduce Difficulty
89,88,88,0,0.868,0.821,0.122,0.852,Medium,2,0,Ask Application Question
78,74,84,3,0.736,0.637,0.277,0.751,Easy,0,0,Ask Follow-up Question
39,38,37,3,0.295,0.375,0.737,0.327,Easy,1,0,Maintain Difficulty
84,82,85,2,0.726,0.736,0.287,0.762,Medium,1,0,Ask Application Question
62,51,63,4,0.585,0.496,0.469,0.473,Hard,2,0,Maintain Difficulty
96,93,95,0,0.916,0.934,0.088,0.9,Easy,0,0,Increase Difficulty
49,54,46,4,0.453,0.391,0.63,0.502,Hard,0,1,Maintain Difficulty
61,52,72,3,0.576,0.51,0.372,0.488,Hard,0,2,Maintain Difficulty
83,83,86,1,0.71,0.708,0.25,0.802,Medium,1,0,Ask Application Question
84,82,84,1,0.727,0.698,0.278,0.727,Medium,1,0,Ask Application Question
42,53,39,5,0.443,0.482,0.66,0.555,Medium,0,3,Reduce Difficulty
65,76,76,3,0.63,0.559,0.262,0.69,Medium,2,0,Probe Missing Concept
75,68,85,1,0.656,0.678,0.316,0.531,Medium,0,1,Ask Follow-up Question
83,77,85,1,0.841,0.781,0.257,0.854,Easy,0,1,Ask Follow-up Question
96,93,93,0,0.922,0.893,0.088,0.924,Easy,0,0,Increase Difficulty
97,95,93,0,0.918,0.953,0.091,0.972,Hard,0,0,Switch Topic
82,85,85,1,0.694,0.688,0.18,0.776,Medium,0,1,Ask Application Question
96,96,96,0,0.941,0.953,0.038,0.954,Hard,0,0,Switch Topic
98,96,97,0,0.984,0.94,0.015,0.944,Easy,0,0,Increase Difficulty
76,72,83,2,0.675,0.64,0.316,0.67,Easy,0,1,Ask Follow-up Question
35,46,31,5,0.371,0.321,0.765,0.464,Hard,0,3,Reduce Difficulty
85,85,85,1,0.765,0.751,0.192,0.761,Medium,3,0,Ask Application Question
94,91,94,0,0.904,0.887,0.115,0.882,Hard,0,0,Switch Topic
83,81,84,1,0.699,0.667,0.299,0.742,Medium,2,0,Ask Application Question
18,30,23,7,0.104,0.12,0.883,0.222,Medium,0,3,Reduce Difficulty
42,41,49,6,0.345,0.217,0.688,0.357,Easy,0,0,Probe Missing Concept
44,52,32,3,0.366,0.385,0.783,0.479,Easy,0,2,Maintain Difficulty
33,38,33,4,0.353,0.258,0.73,0.339,Medium,0,4,Reduce Difficulty
59,63,57,2,0.523,0.549,0.533,0.581,Medium,1,0,Maintain Difficulty
32,47,27,6,0.29,0.338,0.85,0.465,Hard,0,4,Reduce Difficulty
93,80,92,0,0.854,0.855,0.196,0.748,Easy,1,0,Maintain Difficulty
94,89,95,0,0.906,0.874,0.103,0.824,Easy,0,0,Increase Difficulty
83,79,87,1,0.711,0.676,0.346,0.814,Medium,0,1,Ask Application Question
93,91,91,1,0.859,0.828,0.115,0.88,Easy,0,0,Increase Difficulty
50,76,55,7,0.382,0.506,0.283,0.413,Easy,1,0,Probe Missing Concept
95,92,94,0,0.917,0.897,0.11,0.907,Hard,0,0,Switch Topic
87,79,85,1,0.808,0.726,0.362,0.762,Medium,1,0,Ask Application Question
94,95,95,0,0.92,0.909,0.053,0.928,Hard,0,0,Switch Topic
89,84,87,0,0.867,0.797,0.213,0.802,Medium,1,0,Ask Application Question
83,82,82,2,0.676,0.706,0.267,0.674,Medium,1,0,Ask Application Question
98,93,96,0,0.949,0.959,0.094,0.912,Easy,0,0,Increase Difficulty
96,93,95,0,0.939,0.943,0.096,0.918,Hard,0,0,Switch Topic
62,67,73,7,0.485,0.657,0.399,0.616,Easy,2,0,Probe Missing Concept
82,84,81,1,0.713,0.618,0.215,0.68,Medium,0,1,Ask Application Question
97,97,97,0,0.981,0.914,0.0,0.943,Easy,0,0,Increase Difficulty
70,75,74,5,0.635,0.659,0.301,0.645,Medium,2,0,Probe Missing Concept
53,51,61,7,0.411,0.464,0.587,0.485,Easy,0,1,Probe Missing Concept
85,80,80,1,0.761,0.677,0.333,0.628,Medium,1,0,Ask Application Question
66,45,64,6,0.567,0.509,0.661,0.506,Easy,0,1,Probe Missing Concept
60,64,65,4,0.598,0.478,0.439,0.617,Hard,0,0,Maintain Difficulty
96,95,98,0,0.981,0.926,0.027,0.927,Hard,0,0,Switch Topic
89,85,89,1,0.839,0.869,0.205,0.865,Medium,0,0,Ask Application Question
46,51,53,4,0.422,0.39,0.564,0.473,Hard,2,0,Maintain Difficulty
94,93,93,0,0.9,0.891,0.089,0.919,Hard,0,0,Switch Topic
69,65,60,5,0.635,0.538,0.416,0.476,Easy,1,0,Probe Missing Concept
38,30,32,5,0.392,0.295,0.77,0.2,Hard,1,0,Reduce Difficulty
85,85,86,1,0.753,0.736,0.182,0.789,Medium,3,0,Ask Application Question
72,56,69,3,0.691,0.558,0.405,0.517,Hard,0,1,Maintain Difficulty
27,30,25,7,0.218,0.219,0.875,0.211,Medium,0,4,Reduce Difficulty
74,76,70,3,0.71,0.619,0.399,0.724,Hard,0,1,Maintain Difficulty
64,58,80,3,0.611,0.559,0.292,0.543,Hard,0,2,Maintain Difficulty
59,66,74,5,0.509,0.552,0.4,0.648,Medium,1,0,Probe Missing Concept
83,80,83,1,0.706,0.655,0.311,0.707,Medium,0,1,Ask Application Question
76,71,85,2,0.702,0.648,0.279,0.624,Easy,1,0,Ask Follow-up Question
64,61,59,6,0.541,0.54,0.466,0.453,Easy,1,0,Probe Missing Concept
72,68,79,2,0.536,0.565,0.458,0.586,Medium,1,0,Ask Follow-up Question
74,69,85,1,0.616,0.654,0.31,0.563,Medium,0,1,Ask Follow-up Question
85,84,85,2,0.735,0.761,0.23,0.747,Medium,2,0,Ask Application Question
67,78,73,2,0.629,0.639,0.366,0.746,Hard,2,0,Maintain Difficulty
78,77,85,1,0.693,0.777,0.228,0.801,Medium,1,0,Ask Follow-up Question
93,92,93,0,0.881,0.882,0.089,0.893,Hard,0,0,Switch Topic
73,69,82,1,0.582,0.637,0.378,0.581,Medium,0,0,Ask Follow-up Question
95,95,94,0,0.917,0.893,0.048,0.93,Easy,0,0,Increase Difficulty
47,42,52,5,0.424,0.237,0.672,0.399,Easy,0,1,Probe Missing Concept
36,44,33,4,0.392,0.301,0.735,0.426,Medium,0,4,Reduce Difficulty
92,90,89,1,0.919,0.94,0.086,0.866,Medium,1,0,Ask Application Question
26,32,38,7,0.273,0.131,0.695,0.304,Hard,1,0,Maintain Difficulty
93,92,94,0,0.884,0.888,0.072,0.864,Easy,0,0,Increase Difficulty
55,66,74,6,0.446,0.555,0.394,0.64,Easy,0,2,Probe Missing Concept
81,79,87,1,0.79,0.766,0.171,0.849,Medium,2,0,Ask Follow-up Question
56,42,48,8,0.397,0.462,0.717,0.309,Easy,1,0,Probe Missing Concept
63,71,68,4,0.585,0.521,0.324,0.577,Medium,0,2,Probe Missing Concept
77,77,87,2,0.727,0.716,0.156,0.775,Medium,0,0,Ask Follow-up Question
91,85,87,1,0.889,0.885,0.206,0.804,Medium,2,0,Ask Application Question
84,85,84,2,0.725,0.74,0.203,0.736,Medium,2,0,Ask Application Question
95,95,93,0,0.909,0.906,0.068,0.958,Hard,0,0,Switch Topic
38,31,28,4,0.42,0.25,0.817,0.235,Medium,1,0,Reduce Difficulty
94,89,92,1,0.891,0.845,0.14,0.84,Easy,0,0,Increase Difficulty
89,87,92,1,0.821,0.803,0.132,0.763,Easy,0,0,Increase Difficulty
98,96,98,0,0.982,0.963,0.027,0.941,Easy,0,0,Increase Difficulty
85,78,83,1,0.747,0.673,0.383,0.701,Medium,2,0,Ask Application Question
77,73,80,1,0.658,0.695,0.386,0.756,Medium,0,1,Ask Follow-up Question
97,95,95,0,0.952,0.948,0.071,0.949,Hard,0,0,Switch Topic
93,91,90,1,0.859,0.811,0.119,0.879,Easy,0,0,Increase Difficulty
48,60,62,3,0.447,0.455,0.466,0.573,Medium,0,2,Maintain Difficulty
76,75,82,1,0.683,0.738,0.285,0.7,Easy,1,0,Maintain Difficulty
27,21,17,8,0.208,0.152,0.998,0.063,Hard,0,4,Reduce Difficulty
95,91,93,1,0.908,0.857,0.113,0.888,Easy,0,0,Increase Difficulty
61,48,43,5,0.58,0.402,0.672,0.445,Easy,0,0,Maintain Difficulty
83,79,81,2,0.71,0.64,0.364,0.642,Medium,3,0,Ask Application Question
77,75,90,3,0.771,0.649,0.188,0.724,Medium,0,1,Maintain Difficulty
23,40,40,5,0.214,0.225,0.618,0.376,Hard,0,5,Reduce Difficulty
95,94,95,1,0.938,0.901,0.062,0.934,Hard,0,0,Switch Topic
50,50,42,5,0.544,0.563,0.638,0.496,Hard,1,0,Reduce Difficulty
81,73,90,2,0.858,0.744,0.136,0.67,Easy,0,1,Ask Follow-up Question
25,31,29,8,0.163,0.267,0.825,0.215,Hard,1,0,Reduce Difficulty
94,93,91,1,0.878,0.841,0.101,0.908,Easy,0,0,Increase Difficulty
46,54,58,5,0.385,0.342,0.532,0.473,Medium,1,0,Probe Missing Concept
76,73,83,3,0.698,0.578,0.311,0.718,Medium,0,1,Ask Follow-up Question
77,71,85,2,0.71,0.664,0.285,0.644,Easy,1,0,Ask Follow-up Question
48,55,56,6,0.373,0.388,0.529,0.432,Medium,2,0,Probe Missing Concept
83,78,78,1,0.722,0.575,0.385,0.574,Medium,2,0,Ask Application Question
78,73,88,1,0.751,0.721,0.191,0.678,Medium,0,1,Ask Follow-up Question
83,74,85,2,0.844,0.764,0.279,0.758,Easy,0,0,Ask Follow-up Question
89,84,85,0,0.881,0.763,0.217,0.765,Medium,0,1,Ask Application Question
95,96,95,0,0.911,0.925,0.02,0.915,Easy,0,0,Increase Difficulty
84,84,82,2,0.699,0.729,0.234,0.668,Medium,3,0,Ask Application Question
70,70,75,4,0.672,0.583,0.35,0.661,Medium,0,1,Probe Missing Concept
94,93,94,0,0.887,0.895,0.08,0.879,Easy,0,0,Increase Difficulty
95,91,94,0,0.916,0.875,0.091,0.87,Easy,0,0,Increase Difficulty
34,34,36,4,0.254,0.311,0.75,0.3,Hard,0,1,Maintain Difficulty
73,70,81,3,0.607,0.535,0.368,0.637,Easy,0,1,Ask Follow-up Question
89,83,85,1,0.838,0.809,0.256,0.735,Medium,3,0,Ask Application Question
98,95,95,0,0.955,0.942,0.063,0.944,Easy,0,0,Increase Difficulty
79,73,86,2,0.772,0.682,0.26,0.697,Easy,2,0,Ask Follow-up Question
94,93,94,1,0.926,0.885,0.08,0.915,Hard,0,0,Switch Topic
61,65,62,5,0.526,0.517,0.417,0.503,Easy,1,0,Probe Missing Concept
49,50,56,4,0.45,0.41,0.537,0.463,Easy,1,0,Maintain Difficulty
94,92,93,0,0.906,0.891,0.095,0.906,Hard,0,0,Switch Topic
94,91,91,0,0.861,0.856,0.129,0.892,Easy,0,0,Increase Difficulty
56,67,85,5,0.61,0.441,0.216,0.664,Easy,2,0,Maintain Difficulty
60,75,69,4,0.557,0.514,0.271,0.606,Medium,1,0,Probe Missing Concept
71,77,75,4,0.671,0.635,0.267,0.653,Medium,2,0,Probe Missing Concept
88,87,84,0,0.863,0.749,0.138,0.736,Medium,0,2,Ask Application Question
48,53,50,3,0.55,0.541,0.488,0.563,Hard,1,0,Reduce Difficulty
80,66,85,2,0.767,0.669,0.249,0.622,Hard,2,0,Maintain Difficulty
47,55,39,2,0.354,0.482,0.721,0.491,Hard,0,2,Maintain Difficulty
87,84,82,0,0.828,0.694,0.223,0.683,Medium,2,0,Ask Application Question
79,70,83,2,0.74,0.688,0.362,0.661,Medium,0,1,Ask Follow-up Question
94,94,93,0,0.88,0.88,0.068,0.9,Easy,0,0,Increase Difficulty
35,38,33,7,0.325,0.37,0.758,0.321,Hard,0,4,Reduce Difficulty
28,40,28,6,0.241,0.258,0.823,0.363,Hard,0,3,Reduce Difficulty
95,91,92,1,0.9,0.863,0.126,0.879,Easy,0,0,Increase Difficulty
84,79,83,2,0.726,0.677,0.361,0.699,Medium,1,0,Ask Application Question
74,71,83,2,0.615,0.627,0.32,0.653,Medium,0,1,Ask Follow-up Question
83,82,83,1,0.704,0.682,0.276,0.711,Medium,2,0,Ask Application Question
85,86,83,2,0.739,0.78,0.178,0.698,Medium,1,0,Ask Application Question
73,70,85,1,0.599,0.648,0.272,0.581,Medium,1,0,Ask Follow-up Question
90,88,90,0,0.899,0.831,0.119,0.901,Medium,1,0,Ask Application Question
76,78,82,2,0.653,0.665,0.274,0.835,Medium,0,1,Ask Follow-up Question
67,48,59,5,0.61,0.459,0.625,0.457,Easy,1,0,Probe Missing Concept
87,81,86,0,0.815,0.718,0.282,0.785,Medium,1,0,Ask Application Question
32,36,23,5,0.327,0.209,0.898,0.313,Medium,1,0,Reduce Difficulty
52,61,60,4,0.48,0.357,0.438,0.495,Medium,0,2,Probe Missing Concept
59,54,64,6,0.509,0.48,0.54,0.523,Easy,1,0,Probe Missing Concept
73,69,82,2,0.588,0.603,0.38,0.596,Medium,0,1,Ask Follow-up Question
69,68,72,4,0.664,0.556,0.364,0.623,Easy,0,2,Probe Missing Concept
61,66,77,4,0.567,0.536,0.391,0.691,Easy,0,0,Probe Missing Concept
94,92,92,1,0.895,0.877,0.114,0.919,Hard,0,0,Switch Topic
42,59,57,8,0.261,0.447,0.491,0.43,Easy,1,0,Probe Missing Concept
55,55,52,3,0.639,0.618,0.478,0.571,Hard,0,4,Reduce Difficulty
31,39,30,5,0.31,0.258,0.791,0.346,Medium,1,0,Reduce Difficulty
49,52,39,6,0.499,0.579,0.686,0.514,Hard,0,2,Reduce Difficulty
96,91,94,0,0.928,0.911,0.118,0.907,Hard,0,0,Switch Topic
21,28,24,7,0.146,0.132,0.875,0.189,Hard,0,4,Reduce Difficulty
49,49,54,7,0.374,0.383,0.603,0.408,Easy,0,1,Probe Missing Concept
96,92,93,0,0.918,0.906,0.136,0.931,Hard,0,0,Switch Topic
87,85,87,0,0.84,0.729,0.172,0.826,Medium,1,0,Ask Application Question
95,91,90,1,0.866,0.845,0.157,0.902,Easy,0,0,Increase Difficulty
64,59,72,5,0.564,0.564,0.493,0.614,Easy,1,0,Probe Missing Concept
74,84,81,1,0.673,0.744,0.296,0.791,Hard,0,2,Maintain Difficulty
98,96,96,0,0.968,0.96,0.052,0.975,Hard,0,0,Switch Topic
41,53,52,3,0.463,0.486,0.462,0.557,Medium,0,3,Reduce Difficulty
51,58,54,3,0.6,0.605,0.434,0.632,Hard,1,0,Reduce Difficulty
93,90,91,1,0.869,0.852,0.144,0.896,Hard,0,0,Switch Topic
41,34,29,4,0.473,0.266,0.806,0.27,Medium,0,5,Reduce Difficulty
63,62,73,5,0.568,0.54,0.44,0.632,Easy,1,0,Probe Missing Concept
95,94,95,0,0.944,0.909,0.065,0.936,Hard,0,0,Switch Topic
94,91,92,1,0.907,0.826,0.101,0.884,Easy,0,0,Increase Difficulty
85,78,79,1,0.785,0.752,0.319,0.732,Medium,1,0,Maintain Difficulty
35,43,38,4,0.389,0.309,0.665,0.417,Hard,0,4,Reduce Difficulty
74,63,68,4,0.689,0.583,0.444,0.562,Easy,0,1,Probe Missing Concept
